idx,from_airport_id,to_airport_id,aircraft_id
18943,PEK,WUH,321
18944,PEK,WUS,737
18945,PEK,XIY,333
18946,PEK,XMN,321
18947,PEK,XNN,320
18948,PEK,YIW,738
18949,PEK,YNJ,320
18950,PEK,ZUH,738
18951,PEK,ZYI,319
18952,PEN,CAN,320
18953,PER,CAN,332
18954,PNH,CAN,321
18955,PUS,SHE,320
18956,PVG,AMS,74M
18957,PVG,CAN,320
18958,PVG,CGO,320
18959,PVG,CGQ,320
18960,PVG,CSX,321
18961,PVG,DDG,320
18962,PVG,DLC,321
18963,PVG,DTW,77L
18964,PVG,HAK,320
18965,PVG,HRB,319
18966,PVG,ICN,738
18967,PVG,JMU,320
18968,PVG,KUL,333
18969,PVG,KWE,738
18970,PVG,KWL,738
18971,PVG,MDG,320
18972,PVG,NDG,320
18973,PVG,NGO,320
18974,PVG,NNG,73G
18975,PVG,PEK,321
18976,PVG,SHE,320
18977,PVG,SYX,320
18978,PVG,SZX,320
18979,PVG,TAO,319
18980,PVG,TPE,321
18981,PVG,URC,320
18982,PVG,WUH,738
18983,PVG,XIY,738
18984,PVG,YNJ,320
18985,PVG,ZUH,738
18986,REP,CAN,320
18987,RGN,CAN,319
18988,SEA,PEK,76W
18989,SGN,CAN,738
18990,SHA,CAN,333
18991,SHA,CGO,737
18992,SHA,CSX,321
18993,SHA,FOC,737
18994,SHA,JJN,737
18995,SHA,KMG,733
18996,SHA,KWE,321
18997,SHA,NNG,738
18998,SHA,NNY,E90
18999,SHA,PEK,333
19000,SHA,SWA,738
19001,SHA,SZX,321
19002,SHA,URC,73G
19003,SHA,WUH,321
19004,SHA,XIY,320
19005,SHA,XMN,737
19006,SHA,ZUH,320
19007,SHE,BAV,321
19008,SHE,CAN,319
19009,SHE,CGO,73G
19010,SHE,CJU,321
19011,SHE,CKG,321
19012,SHE,CZX,320
19013,SHE,FUK,319
19014,SHE,HET,319
19015,SHE,HGH,320
19016,SHE,HKG,320
19017,SHE,ICN,321
19018,SHE,JXA,320
19019,SHE,KIX,320
19020,SHE,KWL,738
19021,SHE,LHW,319
19022,SHE,NBS,320
19023,SHE,NGO,319
19024,SHE,NKG,319
19025,SHE,NRT,320
19026,SHE,PEK,320
19027,SHE,PUS,320
19028,SHE,PVG,320
19029,SHE,SJW,319
19030,SHE,TAO,321
19031,SHE,TNA,737
19032,SHE,TPE,320
19033,SHE,TYN,320
19034,SHE,WUH,320
19035,SHE,XIY,320
19036,SHE,XMN,737
19037,SHE,YIW,738
19038,SHE,YNT,320
19039,SHE,YNZ,73G
19040,SIN,CAN,320
19041,SIN,FOC,738
19042,SIN,XMN,738
19043,SJW,BAV,320
19044,SJW,BHY,321
19045,SJW,CAN,3.2
19046,SJW,CSX,320
19047,SJW,DLC,320
19048,SJW,HGH,737
19049,SJW,HRB,321
19050,SJW,SHE,319
19051,SJW,SZX,319
19052,SJW,URC,320
19053,SVO,CAN,333
19054,SVO,URC,738
19055,SWA,BKK,738
19056,SWA,CAN,738
19057,SWA,CSX,738
19058,SWA,CTU,738
19059,SWA,HKG,738
19060,SWA,KWE,738
19061,SWA,KWL,738
19062,SWA,NGB,738
19063,SWA,NKG,738
19064,SWA,NNG,738
19065,SWA,PEK,738
19066,SWA,SHA,738
19067,SWA,SYX,738
19068,SWA,WUH,738
19069,SWA,YIW,738
19070,SWA,ZUH,738
19071,SYD,CAN,333
19072,SYM,KMG,733
19073,SYX,CAN,320
19074,SYX,CGO,320
19075,SYX,CKG,320
19076,SYX,CSX,321
19077,SYX,FOC,737
19078,SYX,HGH,321
19079,SYX,KMG,733
19080,SYX,PEK,321
19081,SYX,PVG,320
19082,SYX,SWA,738
19083,SYX,SZX,320
19084,SYX,WUH,320
19085,SYX,XIY,320
19086,SYX,XMN,737
19087,SYX,YCU,320
19088,SYX,YTY,320
19089,SYX,ZHA,E90
19090,SYX,ZUH,738
19091,SZX,BFJ,320
19092,SZX,BKI,321
19093,SZX,CGD,319
19094,SZX,CGO,738
19095,SZX,CJU,320
19096,SZX,CKG,320
19097,SZX,CSX,320
19098,SZX,CTU,321
19099,SZX,CZX,320
19100,SZX,DLC,319
19101,SZX,DPS,320
19102,SZX,DYG,319
19103,SZX,FOC,320
19104,SZX,HAK,321
19105,SZX,HFE,320
19106,SZX,HGH,321
19107,SZX,HKT,321
19108,SZX,HRB,320
19109,SZX,HSN,320
19110,SZX,JJN,737
19111,SZX,KHN,321
19112,SZX,KMG,321
19113,SZX,KOW,320
19114,SZX,KWE,320
19115,SZX,KWL,738
19116,SZX,LZO,319
19117,SZX,MXZ,E90
19118,SZX,NAO,321
19119,SZX,NGB,320
19120,SZX,NKG,321
19121,SZX,NNG,738
19122,SZX,NNY,319
19123,SZX,PEK,333
19124,SZX,PVG,320
19125,SZX,SHA,333
19126,SZX,SJW,319
19127,SZX,SYX,320
19128,SZX,TAO,320
19129,SZX,TEN,319
19130,SZX,TPE,321
19131,SZX,TSN,737
19132,SZX,TXN,319
19133,SZX,WNZ,321
19134,SZX,WUH,320
19135,SZX,WUX,321
19136,SZX,XIY,320
19137,SZX,XMN,738
19138,SZX,ZYI,320
19139,TAO,CAN,320
19140,TAO,CGO,738
19141,TAO,CGQ,320
19142,TAO,CSX,320
19143,TAO,DLC,737
19144,TAO,DQA,319
19145,TAO,FOC,737
19146,TAO,HET,73G
19147,TAO,HGH,320
19148,TAO,HRB,738
19149,TAO,KMG,320
19150,TAO,KWE,738
19151,TAO,NGB,738
19152,TAO,PVG,319
19153,TAO,SHE,320
19154,TAO,SZX,321
19155,TAO,TXN,320
19156,TAO,TYN,738
19157,TAO,WUH,738
19158,TAO,XIY,320
19159,TAO,XMN,319
19160,TAS,PEK,330
19161,TAS,URC,752
19162,TBS,URC,73G
19163,TCG,URC,E90
19164,TEN,CAN,319
19165,TEN,PEK,319
19166,TEN,SZX,319
19167,TGO,HET,319
19168,TNA,CAN,738
19169,TNA,CGQ,320
19170,TNA,CSX,320
19171,TNA,CTU,320
19172,TNA,DLC,738
19173,TNA,FOC,737
19174,TNA,HET,737
19175,TNA,HGH,737
19176,TNA,HRB,320
19177,TNA,KWL,738
19178,TNA,LHW,320
19179,TNA,SHE,737
19180,TNA,URC,320
19181,TNA,WUH,73G
19182,TNA,XIY,320
19183,TNA,XMN,737
19184,TOY,DLC,319
19185,TPE,CAN,772
19186,TPE,CGO,738
19187,TPE,CGQ,320
19188,TPE,CSX,320
19189,TPE,DLC,320
19190,TPE,DYG,320
19191,TPE,HRB,321
19192,TPE,KWE,738
19193,TPE,KWL,738
19194,TPE,NNG,738
19195,TPE,PVG,321
19196,TPE,SHE,320
19197,TPE,SZX,321
19198,TPE,URC,752
19199,TPE,WUH,738
19200,TSE,URC,73G
19201,TSN,CAN,738
19202,TSN,CKG,320
19203,TSN,CSX,320
19204,TSN,DLC,320
19205,TSN,HET,737
19206,TSN,HGH,737
19207,TSN,HRB,320
19208,TSN,SZX,737
19209,TSN,WUH,738
19210,TSN,XIY,737
19211,TSN,XMN,737
19212,TXN,CAN,320
19213,TXN,CSX,320
19214,TXN,DLC,320
19215,TXN,SZX,319
19216,TXN,TAO,320
19217,TXN,TYN,737
19218,TXN,XMN,737
19219,TYN,CAN,737
19220,TYN,CGQ,319
19221,TYN,CSX,738
19222,TYN,CTU,320
19223,TYN,CZX,737
19224,TYN,DAT,737
19225,TYN,DLC,321
19226,TYN,DYG,320
19227,TYN,HFE,737
19228,TYN,HGH,737
19229,TYN,INC,320
19230,TYN,KHN,321
19231,TYN,SHE,320
19232,TYN,TAO,738
19233,TYN,TXN,737
19234,TYN,URC,738
19235,TYN,WUH,73G
19236,TYN,XIY,320
19237,TYN,XMN,737
19238,URC,AAT,73G
19239,URC,AKU,73G
19240,URC,ALA,73G
19241,URC,ASB,73G
19242,URC,BAV,319
19243,URC,CAN,738
19244,URC,CGO,752
19245,URC,CKG,738
19246,URC,CSX,752
19247,URC,CTU,738
19248,URC,DNH,E90
19249,URC,DYU,752
19250,URC,FRU,73G
19251,URC,GYD,73G
19252,URC,HET,73G
19253,URC,HGH,73G
19254,URC,HMI,E90
19255,URC,HTN,E90
19256,URC,IKA,73G
19257,URC,INC,738
19258,URC,ISB,752
19259,URC,IST,330
19260,URC,KCA,E90
19261,URC,KHG,E90
19262,URC,KRL,738
19263,URC,KRY,73G
19264,URC,KWE,73G
19265,URC,LBD,73G
19266,URC,LHW,752
19267,URC,NKG,73G
19268,URC,NLT,E90
19269,URC,OSS,73G
19270,URC,OVB,73G
19271,URC,PEK,73G
19272,URC,PVG,320
19273,URC,SHA,752
19274,URC,SJW,320
19275,URC,SVO,738
19276,URC,TAS,752
19277,URC,TBS,73G
19278,URC,TCG,E90
19279,URC,TNA,320
19280,URC,TPE,752
19281,URC,TSE,73G
19282,URC,TYN,738
19283,URC,WUH,738
19284,URC,XIY,738
19285,URC,XNN,320
19286,URC,YIN,73G
19287,URC,YIW,738
19288,UYN,CGO,738
19289,UYN,XIY,319
19290,WNH,KMG,737
19291,WNZ,CAN,738
19292,WNZ,CGO,733
19293,WNZ,CSX,752
19294,WNZ,KWL,738
19295,WNZ,SZX,321
19296,WNZ,WUH,738
19297,WNZ,XIY,737
19298,WUH,BAV,738
19299,WUH,BKK,73G
19300,WUH,CAN,738
19301,WUH,CGQ,320
19302,WUH,CKG,73G
19303,WUH,CTU,738
19304,WUH,DLC,321
19305,WUH,ENH,738
19306,WUH,FOC,738
19307,WUH,HAK,320
19308,WUH,HGH,738
19309,WUH,HKG,738
19310,WUH,ICN,738
19311,WUH,INC,737
19312,WUH,JJN,737
19313,WUH,KHH,738
19314,WUH,KMG,321
19315,WUH,KWE,73G
19316,WUH,KWL,73G
19317,WUH,LHW,737
19318,WUH,NGB,738
19319,WUH,NNG,738
19320,WUH,PEK,738
19321,WUH,PVG,738
19322,WUH,SHA,738
19323,WUH,SHE,320
19324,WUH,SWA,738
19325,WUH,SYX,320
19326,WUH,SZX,733
19327,WUH,TAO,738
19328,WUH,TNA,73G
19329,WUH,TPE,738
19330,WUH,TSN,738
19331,WUH,TYN,73G
19332,WUH,URC,320
19333,WUH,WNZ,738
19334,WUH,XIY,738
19335,WUH,XMN,73G
19336,WUH,YNZ,73G
19337,WUH,ZUH,738
19338,WUS,PEK,737
19339,WUX,CAN,3.2
19340,WUX,SZX,321
19341,WXN,XIY,737
19342,WXN,XMN,737
19343,XFN,CAN,738
19344,XFN,XMN,738
19345,XIL,HET,319
19346,XIY,CAN,320
19347,XIY,CKG,320
19348,XIY,CSX,320
19349,XIY,CTU,321
19350,XIY,DLC,320
19351,XIY,DNH,E90
19352,XIY,ENY,320
19353,XIY,FOC,737
19354,XIY,HFE,738
19355,XIY,HGH,321
19356,XIY,HRB,738
19357,XIY,INC,320
19358,XIY,KHN,737
19359,XIY,KMG,320
19360,XIY,KWE,320
19361,XIY,KWL,320
19362,XIY,LXA,319
19363,XIY,NKG,320
19364,XIY,PEK,321
19365,XIY,PVG,320
19366,XIY,SHA,320
19367,XIY,SHE,320
19368,XIY,SYX,320
19369,XIY,SZX,320
19370,XIY,TAO,320
19371,XIY,TNA,320
19372,XIY,TSN,737
19373,XIY,TYN,320
19374,XIY,URC,738
19375,XIY,UYN,319
19376,XIY,WNZ,737
19377,XIY,WUH,738
19378,XIY,WXN,737
19379,XIY,XMN,737
19380,XIY,XNN,320
19381,XMN,AMS,777
19382,XMN,BKK,738
19383,XMN,CAN,738
19384,XMN,CGK,738
19385,XMN,CGO,733
19386,XMN,CKG,737
19387,XMN,CSX,320
19388,XMN,CTU,737
19389,XMN,HAK,733
19390,XMN,HFE,733
19391,XMN,HGH,737
19392,XMN,HKG,738
19393,XMN,HSN,737
19394,XMN,JUH,737
19395,XMN,KHN,737
19396,XMN,KMG,737
19397,XMN,KUL,738
19398,XMN,KWL,737
19399,XMN,MFM,738
19400,XMN,MNL,321
19401,XMN,NGB,737
19402,XMN,NKG,319
19403,XMN,NNG,737
19404,XMN,PEK,321
19405,XMN,SHA,737
19406,XMN,SHE,737
19407,XMN,SIN,738
19408,XMN,SYX,737
19409,XMN,SZX,738
19410,XMN,TAO,319
19411,XMN,TNA,737
19412,XMN,TSN,737
19413,XMN,TXN,737
19414,XMN,TYN,737
19415,XMN,WUH,73G
19416,XMN,WXN,737
19417,XMN,XFN,738
19418,XMN,XIY,737
19419,XMN,YIH,737
19420,XMN,YIW,738
19421,XMN,YNZ,737
19422,XMN,ZUH,737
19423,XNN,CGO,737
19424,XNN,CKG,737
19425,XNN,CSX,320
19426,XNN,KWE,738
19427,XNN,PEK,320
19428,XNN,URC,320
19429,XNN,XIY,320
19430,XUZ,CAN,738
19431,XUZ,INC,73G
19432,XUZ,LYG,320
19433,YCU,CKG,733
19434,YCU,CSX,733
19435,YCU,HRB,320
19436,YCU,SYX,320
19437,YIH,CAN,320
19438,YIH,CKG,737
19439,YIH,XMN,737
19440,YIN,URC,73G
19441,YIW,CAN,738
19442,YIW,CGO,738
19443,YIW,HRB,738
19444,YIW,KMG,738
19445,YIW,PEK,738
19446,YIW,SHE,738
19447,YIW,SWA,738
19448,YIW,URC,738
19449,YIW,XMN,738
19450,YIW,ZUH,738
19451,YNJ,CGQ,321
19452,YNJ,DLC,319
19453,YNJ,ICN,321
19454,YNJ,PEK,320
19455,YNJ,PVG,320
19456,YNT,CAN,320
19457,YNT,CSX,320
19458,YNT,CTU,321
19459,YNT,HRB,320
19460,YNT,SHE,320
19461,YNZ,DLC,73G
19462,YNZ,HRB,737
19463,YNZ,NTG,738
19464,YNZ,SHE,73G
19465,YNZ,WUH,73G
19466,YNZ,XMN,737
19467,YTY,CAN,738
19468,YTY,CGO,738
19469,YTY,CSX,320
19470,YTY,DLC,320
19471,YTY,HRB,320
19472,YTY,SYX,320
19473,YVR,CAN,787
19474,ZAT,KMG,737
19475,ZHA,CAN,E90
19476,ZHA,SYX,E90
19477,ZUH,CGO,738
19478,ZUH,CSX,738
19479,ZUH,FOC,737
19480,ZUH,HAK,738
19481,ZUH,HFE,738
19482,ZUH,HGH,738
19483,ZUH,KHN,738
19484,ZUH,KMG,738
19485,ZUH,KWE,738
19486,ZUH,MXZ,E90
19487,ZUH,PEK,738
19488,ZUH,PVG,738
19489,ZUH,SHA,320
19490,ZUH,SWA,738
19491,ZUH,SYX,738
19492,ZUH,WUH,738
19493,ZUH,XMN,737
19494,ZUH,YIW,738
19495,ZYI,CAN,319
19496,ZYI,PEK,319
19497,ZYI,SZX,320
19498,CEE,DME,CR2
19499,CEE,HEL,CR2
19500,CEE,KGD,CR2
19501,CEE,LED,CR2
19502,CEE,MMK,CR2
19503,CEE,VKO,CR2
19504,CEE,VUS,CR2
19505,DME,CEE,CR2
19506,DME,KVK,CR2
19507,HEL,CEE,CR2
19508,KGD,CEE,CR2
19509,KVK,DME,CR2
19510,LED,CEE,CR2
19511,LED,UCT,CR2
19512,MMK,CEE,CR2
19513,UCT,LED,CR2
19514,VKO,CEE,CR2
19515,VUS,CEE,CR2
19516,DXB,HGA,321
19517,HGA,JIB,321
19518,HGA,MGQ,321
19519,JIB,DXB,321
19520,JIB,MGQ,321
19521,MGQ,JIB,321
19522,JNB,NLA,732
19523,NLA,JNB,732
19524,ADL,KUL,330
19525,CMB,KUL,330
19526,CTU,KUL,330
19527,HGH,KUL,330
19528,HND,KUL,330
19529,ICN,KUL,330
19530,JED,KUL,330
19531,KIX,KUL,330
19532,KTM,KUL,330
19533,KUL,ADL,330
19534,KUL,CMB,330
19535,KUL,CTU,330
19536,KUL,HGH,330
19537,KUL,HND,330
19538,KUL,ICN,330
19539,KUL,JED,330
19540,KUL,KIX,330
19541,KUL,KTM,330
19542,KUL,MEL,330
19543,KUL,NGO,330
19544,KUL,OOL,330
19545,KUL,PEK,330
19546,KUL,PER,330
19547,KUL,PUS,330
19548,KUL,PVG,330
19549,KUL,SYD,330
19550,KUL,TPE,330
19551,MEL,KUL,330
19552,NGO,KUL,330
19553,OOL,KUL,330
19554,PEK,KUL,330
19555,PER,KUL,330
19556,PUS,KUL,330
19557,PVG,KUL,330
19558,SYD,KUL,330
19559,TPE,KUL,330
19560,AGH,BMA,AT7
19561,BMA,AGH,AT7
19562,BMA,HAD,AT7
19563,BMA,KLR,S20
19564,BMA,RNB,S20
19565,BMA,SDL,S20
19566,BMA,THN,S20
19567,BMA,VBY,AT7
19568,BMA,VXO,S20
19569,GSE,VBY,AT7
19570,HAD,BMA,AT7
19571,KLR,BMA,S20
19572,MMX,VBY,AT7
19573,RNB,BMA,S20
19574,SDL,BMA,S20
19575,THN,BMA,S20
19576,VBY,BMA,AT7
19577,VBY,GSE,AT7
19578,VBY,MMX,AT7
19579,VXO,BMA,S20
19580,BFV,DMK,ATR
19581,CEI,DMK,738
19582,CJM,DMK,ATR
19583,CNX,DMK,738
19584,CNX,UTH,738
19585,DMK,BFV,ATR
19586,DMK,CEI,738
19587,DMK,CJM,ATR
19588,DMK,CNX,738
19589,DMK,HDY,738
19590,DMK,HKT,738
19591,DMK,KBV,738
19592,DMK,KOP,738
19593,DMK,LOE,ATR
19594,DMK,MAQ,ATR
19595,DMK,NNT,ATR
19596,DMK,NST,738
19597,DMK,PHS,738
19598,DMK,PRH,ATR
19599,DMK,RGN,738
19600,DMK,ROI,738
19601,DMK,SNO,738
19602,DMK,TST,738
19603,DMK,UBP,738
19604,DMK,UNN,ATR
19605,DMK,URT,738
19606,DMK,UTH,738
19607,HDY,DMK,738
19608,HKT,DMK,738
19609,KBV,DMK,738
19610,KOP,DMK,738
19611,LOE,DMK,ATR
19612,MAQ,DMK,ATR
19613,NNT,DMK,ATR
19614,NST,DMK,738
19615,PHS,DMK,738
19616,PRH,DMK,ATR
19617,RGN,DMK,738
19618,ROI,DMK,738
19619,SNO,DMK,738
19620,TST,DMK,738
19621,UBP,DMK,738
19622,UNN,DMK,ATR
19623,URT,DMK,738
19624,UTH,CNX,738
19625,UTH,DMK,738
19626,ACE,BHX,757
19627,ACE,DUS,757
19628,ACE,FRA,757
19629,ACE,FUE,757
19630,ACE,GLA,757
19631,ACE,HAJ,32S
19632,ACE,HAM,32S
19633,ACE,LEJ,32S
19634,ACE,LGW,757
19635,ACE,MAN,330
19636,ACE,MUC,32S
19637,ACE,PAD,32S
19638,ACE,STR,32S
19639,ACE,SXF,32S
19640,AGA,DUS,32S
19641,AGA,FRA,32S
19642,AGA,LEJ,32S
19643,AGA,MUC,32S
19644,ANU,FRA,767
19645,AYT,CGN,757
19646,AYT,DUS,757
19647,AYT,FRA,757
19648,AYT,HAJ,32S
19649,AYT,HAM,757
19650,AYT,LEJ,757
19651,AYT,MUC,757
19652,AYT,PAD,32S
19653,AYT,STR,757
19654,AYT,SXF,757
19655,BGI,FRA,767
19656,BGI,MAN,330
19657,BHX,ACE,757
19658,CFU,FRA,738
19659,CFU,HAM,32S
19660,CGN,AYT,757
19661,CGN,PMI,757
19662,CHQ,DUS,32S
19663,CUN,FRA,767
19664,CUN,LGW,330
19665,CUN,MAN,330
19666,DJE,DUS,757
19667,DJE,FRA,757
19668,DJE,LEJ,32S
19669,DJE,MUC,757
19670,DLM,DUS,757
19671,DLM,FRA,757
19672,DLM,HAJ,321
19673,DLM,HAM,32S
19674,DLM,MUC,757
19675,DLM,STR,32S
19676,DLM,SXF,32S
19677,DUS,ACE,757
19678,DUS,AGA,32S
19679,DUS,AYT,757
19680,DUS,CFU,32S
19681,DUS,CHQ,32S
19682,DUS,DJE,757
19683,DUS,DLM,757
19684,DUS,FNC,32S
19685,DUS,FUE,757
19686,DUS,HER,738
19687,DUS,HRG,757
19688,DUS,IBZ,32S
19689,DUS,KGS,738
19690,DUS,LCA,757
19691,DUS,LPA,757
19692,DUS,PMI,757
19693,DUS,RHO,32S
19694,DUS,TFS,757
19695,DUS,XRY,32S
19696,FNC,DUS,32S
19697,FNC,FRA,757
19698,FNC,HAM,32S
19699,FNC,LEJ,321
19700,FNC,MUC,32S
19701,FNC,STR,32S
19702,FRA,ACE,757
19703,FRA,AGA,32S
19704,FRA,AYT,757
19705,FRA,CFU,738
19706,FRA,CHQ,757
19707,FRA,CUN,767
19708,FRA,DBV,32S
19709,FRA,DJE,757
19710,FRA,DLM,757
19711,FRA,FNC,757
19712,FRA,FUE,757
19713,FRA,HAV,767
19714,FRA,HER,738
19715,FRA,HOG,767
19716,FRA,HRG,757
19717,FRA,IBZ,757
19718,FRA,KGS,738
19719,FRA,LAS,767
19720,FRA,LPA,757
19721,FRA,MBA,767
19722,FRA,MBJ,767
19723,FRA,MLE,767
19724,FRA,MRU,767
19725,FRA,NBO,767
19726,FRA,PMI,757
19727,FRA,POP,767
19728,FRA,PUJ,767
19729,FRA,REC,767
19730,FRA,RHO,32S
19731,FRA,SDQ,767
19732,FRA,SEA,767
19733,FRA,SEZ,767
19734,FRA,SJU,767
19735,FRA,SPC,738
19736,FRA,SPU,32S
19737,FRA,SSA,767
19738,FRA,TAB,767
19739,FRA,TFS,757
19740,FRA,VRA,767
19741,FRA,XRY,767
19742,FRA,YHZ,767
19743,FRA,YVR,767
19744,FUE,DUS,757
19745,FUE,FRA,757
19746,FUE,HAJ,32S
19747,FUE,HAM,757
19748,FUE,LEJ,321
19749,FUE,MAN,757
19750,FUE,MUC,757
19751,FUE,PAD,32S
19752,FUE,STR,32S
19753,FUE,SXF,321
19754,GLA,ACE,757
19755,GLA,CUN,330
19756,GLA,MCO,330
19757,HAJ,ACE,32S
19758,HAJ,AYT,32S
19759,HAJ,DLM,321
19760,HAJ,FUE,32S
19761,HAJ,HER,32S
19762,HAJ,KGS,32S
19763,HAJ,LCA,32S
19764,HAJ,PMI,321
19765,HAJ,RHO,32S
19766,HAM,ACE,32S
19767,HAM,AYT,757
19768,HAM,CFU,32S
19769,HAM,DLM,32S
19770,HAM,FNC,32S
19771,HAM,FUE,757
19772,HAM,HER,32S
19773,HAM,HRG,757
19774,HAM,KGS,32S
19775,HAM,LPA,757
19776,HAM,PMI,757
19777,HAM,RHO,32S
19778,HAM,TFS,32S
19779,HAM,XRY,32S
19780,HAV,FRA,767
19781,HER,DUS,757
19782,HER,FRA,738
19783,HER,HAJ,32S
19784,HER,HAM,32S
19785,HER,LEJ,32S
19786,HER,MUC,32S
19787,HER,STR,32S
19788,HER,SXF,32S
19789,HOG,FRA,767
19790,HOG,MBJ,767
19791,HRG,DUS,757
19792,HRG,FRA,757
19793,HRG,HAM,757
19794,HRG,MUC,757
19795,IBZ,DUS,32S
19796,IBZ,FRA,757
19797,IBZ,MAN,757
19798,IBZ,MUC,32S
19799,KGS,DUS,738
19800,KGS,FRA,738
19801,KGS,HAJ,32S
19802,KGS,HAM,32S
19803,KGS,MUC,32S
19804,KGS,STR,32S
19805,KGS,SXF,32S
19806,LAS,FRA,767
19807,LAS,MAN,330
19808,LCA,DUS,757
19809,LCA,HAJ,32S
19810,LCA,SXF,32S
19811,LEJ,ACE,32S
19812,LEJ,AGA,32S
19813,LEJ,AYT,757
19814,LEJ,CFU,32S
19815,LEJ,DJE,32S
19816,LEJ,FNC,321
19817,LEJ,FUE,321
19818,LEJ,HER,32S
19819,LEJ,LPA,321
19820,LEJ,PMI,321
19821,LEJ,RHO,32S
19822,LEJ,TFS,321
19823,LGW,ACE,757
19824,LGW,CUN,330
19825,LPA,DUS,757
19826,LPA,FRA,757
19827,LPA,HAM,757
19828,LPA,LEJ,321
19829,LPA,MUC,757
19830,LPA,PAD,32S
19831,LPA,STR,32S
19832,LPA,SXF,321
19833,MAN,ACE,330
19834,MAN,CUN,330
19835,MAN,FUE,757
19836,MAN,IBZ,757
19837,MAN,LAS,330
19838,MAN,MBJ,330
19839,MAN,MCO,330
19840,MAN,PMI,757
19841,MAN,TFS,757
19842,MAN,UVF,330
19843,MAN,ZTH,757
19844,MBA,FRA,767
19845,MBA,ZNZ,767
19846,MBJ,FRA,767
19847,MCO,GLA,330
19848,MCO,MAN,330
19849,MLE,FRA,767
19850,MRU,FRA,767
19851,MUC,ACE,757
19852,MUC,AGA,32S
19853,MUC,AYT,757
19854,MUC,CFU,32S
19855,MUC,CHQ,32S
19856,MUC,DJE,757
19857,MUC,DLM,757
19858,MUC,FNC,32S
19859,MUC,FUE,32S
19860,MUC,HER,32S
19861,MUC,HRG,757
19862,MUC,IBZ,32S
19863,MUC,KGS,32S
19864,MUC,LPA,757
19865,MUC,PMI,32S
19866,MUC,PUJ,767
19867,MUC,RHO,32S
19868,MUC,SPC,32S
19869,MUC,TFS,32S
19870,MUC,XRY,32S
19871,NBO,MBA,767
19872,PAD,ACE,32S
19873,PAD,AYT,32S
19874,PAD,FUE,32S
19875,PAD,LPA,32S
19876,PAD,PMI,32S
19877,PAD,TFS,32S
19878,PMI,CGN,757
19879,PMI,DUS,757
19880,PMI,FRA,757
19881,PMI,HAJ,321
19882,PMI,HAM,757
19883,PMI,LEJ,321
19884,PMI,MAN,757
19885,PMI,MUC,32S
19886,PMI,PAD,32S
19887,PMI,STR,32S
19888,PMI,SXF,321
19889,POP,ANU,767
19890,POP,FRA,767
19891,PTY,SDQ,767
19892,PUJ,FRA,767
19893,PUJ,MUC,767
19894,REC,FRA,767
19895,RHO,DUS,32S
19896,RHO,FRA,32S
19897,RHO,HAJ,32S
19898,RHO,HAM,32S
19899,RHO,LEJ,32S
19900,RHO,MUC,32S
19901,RHO,STR,32S
19902,RHO,SXF,32S
19903,SDQ,FRA,767
19904,SDQ,PTY,767
19905,SDQ,SJO,767
19906,SEA,FRA,767
19907,SEZ,FRA,767
19908,SJO,SDQ,767
19909,SJU,FRA,767
19910,SPC,FRA,738
19911,SPC,MUC,32S
19912,SPU,FRA,32S
19913,SSA,FRA,767
19914,STR,ACE,32S
19915,STR,AYT,757
19916,STR,DLM,32S
19917,STR,FNC,32S
19918,STR,FUE,32S
19919,STR,HER,32S
19920,STR,KGS,32S
19921,STR,LPA,32S
19922,STR,PMI,32S
19923,STR,RHO,32S
19924,STR,TFS,32S
19925,STR,XRY,32S
19926,SXF,ACE,32S
19927,SXF,AYT,757
19928,SXF,CFU,738
19929,SXF,DLM,32S
19930,SXF,FUE,321
19931,SXF,HER,32S
19932,SXF,KGS,32S
19933,SXF,LCA,32S
19934,SXF,LPA,321
19935,SXF,PMI,321
19936,SXF,RHO,32S
19937,SXF,TFS,321
19938,SXF,XRY,32S
19939,TAB,BGI,767
19940,TFS,DUS,757
19941,TFS,FRA,757
19942,TFS,HAM,32S
19943,TFS,LEJ,321
19944,TFS,MUC,32S
19945,TFS,PAD,32S
19946,TFS,STR,32S
19947,TFS,SXF,321
19948,UVF,BGI,330
19949,VRA,FRA,767
19950,XRY,DUS,32S
19951,XRY,FRA,767
19952,XRY,HAM,32S
19953,XRY,MUC,32S
19954,XRY,STR,32S
19955,XRY,SXF,32S
19956,YHZ,FRA,767
19957,YVR,FRA,767
19958,ZNZ,FRA,767
19959,ZTH,MAN,757
19960,BCD,MNL,320
19961,BKK,CRK,320
19962,CEB,MNL,320
19963,CRK,BKK,320
19964,CRK,HKG,320
19965,CRK,KLO,320
19966,CRK,SIN,320
19967,HKG,CRK,320
19968,ILO,MNL,320
19969,KLO,CRK,320
19970,KLO,MNL,320
19971,KLO,SIN,320
19972,MNL,BCD,320
19973,MNL,CEB,320
19974,MNL,ILO,320
19975,MNL,KLO,320
19976,MNL,PPS,320
19977,MNL,TAC,320
19978,PPS,MNL,320
19979,SIN,CRK,320
19980,SIN,KLO,320
19981,TAC,MNL,320
19982,BKO,CKY,AT7
19983,BKO,COO,AT7
19984,BKO,LOS,AT7
19985,CKY,BKO,AT7
19986,CKY,DKR,AT7
19987,COO,BKO,AT7
19988,COO,LBV,AT7
19989,DKR,CKY,AT7
19990,LBV,COO,AT7
19991,LBV,LOS,AT7
19992,LOS,BKO,AT7
